@relation Diagnostics

@attribute TOffset numeric
@attribute VentricularRate numeric
@attribute AtrialRate numeric
@attribute QRSDuration numeric
@attribute QTInterval numeric
@attribute QTCorrected numeric
@attribute RAxis numeric
@attribute TAxis numeric
@attribute QRSCount numeric
@attribute QOnset numeric
@attribute QOffset numeric
@attribute Beat {P, N}

@data
0.016957086322717963,0.014243498779611176,0.013981722711612455,0.013244146579344668,0.017489913114768454,0.016563527524419818,0.00160337164136201,0.001183410924837765,0.014108952471795607,0.01640149218740665,0.0158722349182948,N
0.015301839284708617,0.01627828431955563,0.015979111670414232,0.013583740081379147,0.014685623248265497,0.014860734975180397,0.02693664357488177,0.02159724937828921,0.01763619058974451,0.01588894555655019,0.015510130699626477,N
0.01699386959022928,0.015987600670992134,0.015693770390585407,0.01256495957527571,0.01771130442001869,0.017763222275020318,0.018919785368071717,0.022484807571917537,0.01587257153077006,0.01625505029287623,0.01563083210584925,P
0.01614785443746895,0.016568967968119123,0.01626445295024306,0.018677642611896327,0.01564498557101651,0.0159443302337873,0.01282697313089608,0.020117985722242007,0.01587257153077006,0.016621155029202275,0.017018898277411154,P
0.015448972354753891,0.01715033526524611,0.01683513550990071,0.016300488097654976,0.015054608757015886,0.01559603175780651,0.023088551635612943,0.017159458410147592,0.01763619058974451,0.015815724609284983,0.015932585621406186,N
0.015963938099912357,0.013371447833920696,0.013125698872125977,0.01731926860375841,0.016161565283267055,0.014822035144515864,0.016354390741892502,0.00976314012991156,0.014108952471795607,0.015742503662019774,0.01605328702762896,P
0.015375405819731255,0.016859651616682615,0.016549794230071885,0.01799845560782737,0.015128405858765964,0.015557331927141978,0.02084383133770613,0.019822132991032564,0.01763619058974451,0.015596061767489358,0.01605328702762896,P
0.01607428790244631,0.01715033526524611,0.01683513550990071,0.013244146579344668,0.015497391367516353,0.016060429725780898,0.019881808352888924,0.015088489291681504,0.01587257153077006,0.016621155029202275,0.01605328702762896,N
0.016809953252672687,0.01715033526524611,0.01683513550990071,0.014262927085448103,0.01704713050426799,0.017685822613691254,0.015071693428802895,0.026922598540059156,0.01763619058974451,0.016547934081937065,0.016173988433851736,P
0.015559322157287848,0.01715033526524611,0.01683513550990071,0.01731926860375841,0.015276000062266119,0.015828230741793705,0.02405057462043015,0.019230427528613682,0.01763619058974451,0.015815724609284983,0.016113637730740347,P
0.015375405819731255,0.016859651616682615,0.016549794230071885,0.014262927085448103,0.015276000062266119,0.01571213124980011,0.01763708805498211,0.01656775294772871,0.01587257153077006,0.01544961987295894,0.015268727887180929,N
0.016258204240002905,0.01715033526524611,0.01683513550990071,0.01731926860375841,0.017120927606018067,0.017763222275020318,0.006092812237175638,0.012721667442005974,0.01763619058974451,0.015376398925693733,0.015751533512072025,N
0.01677316998516137,0.015406233373865149,0.015123087830927757,0.02275276463631007,0.016751942097267675,0.01648612786309075,0.00962022984817206,-0.008283876473864355,0.01587257153077006,0.01676759692373269,0.017863808120970572,P
0.015412189087242574,0.01627828431955563,0.015979111670414232,0.016979675101723934,0.014980811655265809,0.015131633789832124,0.017957762383254514,0.01183410924837765,0.01587257153077006,0.015815724609284983,0.01605328702762896,N
0.01581680502986708,0.015115549725301656,0.014837746551098931,0.015621301093586018,0.015497391367516353,0.01509293395916759,0.00320674328272402,-0.0020709691184660887,0.01587257153077006,0.016108608398345815,0.01605328702762896,P
0.016515687112582136,0.016859651616682615,0.016549794230071885,0.012904553077310189,0.016235362385017132,0.016679627016413415,0.002565394626179216,0.009171434667492678,0.01587257153077006,0.01676759692373269,0.016113637730740347,N
0.016294987507514225,0.015696917022428643,0.015408429110756582,0.014602520587482582,0.01586637687626674,0.01575083108046464,0.008978881191627257,0.016863605678938152,0.01587257153077006,0.01669437597646748,0.016355040543185897,N
0.01589037156488972,0.016859651616682615,0.016549794230071885,0.013583740081379147,0.015718782672766586,0.016176529217774495,0.023409225963885345,0.017751163872566474,0.01587257153077006,0.01603538745108061,0.01563083210584925,N
0.015669671959821805,0.016568967968119123,0.01626445295024306,0.012225366073241232,0.015202202960516041,0.015518632096477445,0.021164505665978533,0.01420093109805318,0.01763619058974451,0.016108608398345815,0.01544977999651509,N
0.01603750463493499,0.01715033526524611,0.01683513550990071,0.015960894595620497,0.016235362385017132,0.016834426339071545,0.019881808352888924,0.01656775294772871,0.01763619058974451,0.015815724609284983,0.0158722349182948,N
0.01769275167294434,0.012790080536793709,0.012555016312468326,0.015621301093586018,0.018965855149770013,0.01698922566172967,0.01731641372670971,0.016863605678938152,0.014108952471795607,0.01640149218740665,0.016294689840074508,N
0.015853588297378398,0.014824866076738162,0.015693770390585407,0.015281707591551539,0.01564498557101651,0.01509293395916759,0.00801685820681005,0.006804612817817149,0.01587257153077006,0.01603538745108061,0.015932585621406186,P
0.01666282018262741,0.015115549725301656,0.014837746551098931,0.013923333583413624,0.017268521809518222,0.016834426339071545,0.018278436711526916,0.020117985722242007,0.014108952471795607,0.01603538745108061,0.01569118280896064,N
0.016221420972491588,0.01627828431955563,0.015979111670414232,0.014602520587482582,0.01630915948676721,0.01648612786309075,0.015713042085347698,0.02100554391587033,0.01763619058974451,0.016108608398345815,0.0158722349182948,P
0.014786873539550154,0.015406233373865149,0.015123087830927757,0.020715203624103198,0.014464231943015262,0.014202837853883347,0.000641348656544804,0.007396318280236031,0.014108952471795607,0.0150835151366329,0.016113637730740347,N
0.016626036915116094,0.014534182428174669,0.01426706399144128,0.02275276463631007,0.017194724707768144,0.016408728201761688,0.00481011492408603,0.003254380043303854,0.014108952471795607,0.01603538745108061,0.0172603010898567,P
0.015412189087242574,0.01715033526524611,0.01683513550990071,0.019017236113930806,0.014833217451765652,0.015363832773819317,0.014751019100530493,0.015976047485309827,0.01763619058974451,0.0159621665038154,0.016536092652520058,P
0.016258204240002905,0.020929222696571523,0.013125698872125977,0.014942114089517062,0.016456753690267365,0.018885517364291754,0.017957762383254514,0.01656775294772871,0.02116342870769341,0.01603538745108061,0.0158722349182948,P
0.01666282018262741,0.015696917022428643,0.015408429110756582,0.016640081599689455,0.017120927606018067,0.017027925492394205,-0.013147647459168483,0.009171434667492678,0.01587257153077006,0.016181829345611024,0.016294689840074508,P
0.01677316998516137,0.014824866076738162,0.014552405271270106,0.024111138644447985,0.017785101521768768,0.017182724815052335,0.021164505665978533,0.009171434667492678,0.014108952471795607,0.015742503662019774,0.0172603010898567,P
0.01589037156488972,0.016568967968119123,0.01626445295024306,0.016300488097654976,0.01594017397801682,0.016253928879103558,0.000320674328272402,0.001183410924837765,0.01763619058974451,0.015815724609284983,0.015932585621406186,P
0.01614785443746895,0.016568967968119123,0.01626445295024306,0.014602520587482582,0.01630915948676721,0.01664092718574888,0.01924045969634412,0.022484807571917537,0.01763619058974451,0.0159621665038154,0.015751533512072025,N
0.016221420972491588,0.015987600670992134,0.015693770390585407,0.013923333583413624,0.016382956588517288,0.016408728201761688,0.018278436711526916,0.01153825651716821,0.01587257153077006,0.01603538745108061,0.01569118280896064,N
0.016809953252672687,0.013952815131047682,0.013696381431783628,0.013583740081379147,0.017637507318268613,0.016524827693755285,0.00320674328272402,0.006804612817817149,0.014108952471795607,0.0159621665038154,0.015570481402737864,N
0.01611107116995763,0.014824866076738162,0.014552405271270106,0.013923333583413624,0.0160139710797669,0.015479932265812913,0.02212652865079574,0.019822132991032564,0.014108952471795607,0.016181829345611024,0.01581188421518341,N
0.016184637704980267,0.015987600670992134,0.015693770390585407,0.013923333583413624,0.016161565283267055,0.016215229048439028,0.019881808352888924,0.017751163872566474,0.01587257153077006,0.016181829345611024,0.01581188421518341,N
0.01603750463493499,0.016859651616682615,0.016549794230071885,0.014602520587482582,0.015718782672766586,0.016176529217774495,0.005130789252358432,0.012425814710796533,0.01587257153077006,0.01632827124014144,0.01605328702762896,N
0.016809953252672687,0.015115549725301656,0.014837746551098931,0.014602520587482582,0.017416116013018377,0.01695052583106514,0.001282697313089608,-0.003254380043303854,0.01587257153077006,0.016181829345611024,0.015932585621406186,N
0.01603750463493499,0.015115549725301656,0.014837746551098931,0.015281707591551539,0.01630915948676721,0.01590563040312277,0.007054835221992844,0.00976314012991156,0.014108952471795607,0.015742503662019774,0.01569118280896064,N
0.015743238494844443,0.014534182428174669,0.01426706399144128,0.019696423117999764,0.016235362385017132,0.015518632096477445,0.023088551635612943,0.017455311141357035,0.01587257153077006,0.015229957031163317,0.01605328702762896,P
0.01603750463493499,0.013952815131047682,0.013696381431783628,0.01731926860375841,0.016087768181516977,0.015054234128503059,0.014109670443985688,0.008875581936283237,0.012345333412821156,0.0159621665038154,0.016234339136963122,P
0.015007573144618067,0.01715033526524611,0.016549794230071885,0.013583740081379147,0.01424284063776503,0.014783335313851332,0.00320674328272402,0.013905078366843739,0.01763619058974451,0.015742503662019774,0.015389429293403704,P
0.01706743612525192,0.014534182428174669,0.01426706399144128,0.013583740081379147,0.01808028992876908,0.017260124476381398,0.008978881191627257,0.042602793294159544,0.014108952471795607,0.01603538745108061,0.01563083210584925,P
0.015853588297378398,0.016568967968119123,0.01626445295024306,0.02003601662003424,0.015128405858765964,0.015441232435148382,0.013468321787440885,0.0062129073553982665,0.01763619058974451,0.016547934081937065,0.017199950386745315,N
0.016442120577559498,0.015696917022428643,0.015408429110756582,0.018338049109861847,0.017120927606018067,0.017027925492394205,0.007375509550265246,0.007396318280236031,0.01587257153077006,0.015742503662019774,0.016234339136963122,N
0.015706455227333122,0.015987600670992134,0.015693770390585407,0.016300488097654976,0.014980811655265809,0.015015534297838525,0.015392367757075297,-0.00236682184967553,0.01587257153077006,0.01640149218740665,0.016415391246297283,P
0.016699603450138732,0.016859651616682615,0.016549794230071885,0.013923333583413624,0.016899536300767834,0.017376223968374994,0.015713042085347698,0.008579729205073796,0.01587257153077006,0.016474713134671855,0.01605328702762896,P
0.015853588297378398,0.015696917022428643,0.015408429110756582,0.016300488097654976,0.01594017397801682,0.015828230741793705,0.021485179994250935,0.019230427528613682,0.01587257153077006,0.015742503662019774,0.0158722349182948,N
0.01611107116995763,0.015696917022428643,0.015408429110756582,0.014602520587482582,0.016456753690267365,0.016331328540432625,0.02405057462043015,0.01627190021651927,0.01587257153077006,0.015742503662019774,0.015570481402737864,P
0.01578002176235576,0.016859651616682615,0.016549794230071885,0.015621301093586018,0.015497391367516353,0.0159443302337873,-0.000320674328272402,0.012721667442005974,0.01587257153077006,0.01603538745108061,0.015992936324517575,P
